Region,Period,Value,Status,Units,Magnitude,Series_title_1,Age_group
West Coast Region,2020.06,1695,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.07,1668,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.05,1603,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.06,1585,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.07,1583,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.08,1600,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.09,1634,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.1,1670,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.11,1700,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.12,1719,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.01,1720,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.02,1728,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.03,1760,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.04,1722,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.05,1732,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.06,1728,P,Number ,0,Actual ,30 - 34
West Coast Region,2020.07,1728,P,Number ,0,Actual ,30 - 34
West Coast Region,2019.05,1393,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.06,1406,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.07,1387,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.08,1425,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.09,1433,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.1,1457,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.11,1498,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.12,1511,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.01,1486,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.02,1479,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.03,1504,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.04,1488,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.05,1529,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.06,1509,P,Number ,0,Actual ,35 - 39
West Coast Region,2020.07,1496,P,Number ,0,Actual ,35 - 39
West Coast Region,2019.05,1394,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.06,1399,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.07,1411,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.08,1430,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.09,1449,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.1,1456,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.11,1478,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.12,1489,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.01,1476,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.02,1519,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.03,1541,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.04,1513,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.05,1513,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.06,1516,P,Number ,0,Actual ,40 - 44
West Coast Region,2020.07,1494,P,Number ,0,Actual ,40 - 44
West Coast Region,2019.05,1713,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.06,1684,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.07,1673,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.08,1683,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.09,1701,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.1,1700,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.11,1722,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.12,1733,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.01,1665,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.02,1686,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.03,1696,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.04,1678,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.05,1702,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.06,1705,P,Number ,0,Actual ,45 - 49
West Coast Region,2020.07,1678,P,Number ,0,Actual ,45 - 49
West Coast Region,2019.05,1643,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.06,1655,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.07,1670,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.08,1677,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.09,1681,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.1,1700,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.11,1722,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.12,1730,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.01,1703,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.02,1719,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.03,1724,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.04,1730,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.05,1742,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.06,1711,P,Number ,0,Actual ,50 - 54
West Coast Region,2020.07,1938,P,Number ,0,Actual ,50 - 54
West Coast Region,2019.05,1801,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.06,1790,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.07,1764,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.08,1766,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.09,1790,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.1,1804,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.11,1823,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.12,1825,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.01,1812,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.02,1839,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.03,1830,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.04,1804,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.05,1815,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.06,1790,P,Number ,0,Actual ,55 - 59
West Coast Region,2020.07,1767,P,Number ,0,Actual ,55 - 59
West Coast Region,2019.05,1340,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.06,1361,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.07,1358,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.08,1374,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.09,1382,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.1,1373,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.11,1390,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.12,1414,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.01,1403,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.02,1411,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.03,1413,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.04,1429,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.05,1424,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.06,1410,P,Number ,0,Actual ,60 - 64
West Coast Region,2020.07,1402,P,Number ,0,Actual ,60 - 64
West Coast Region,2019.05,953,P,Number ,0,Actual ,65 +
West Coast Region,2019.06,949,P,Number ,0,Actual ,65 +
West Coast Region,2019.07,921,P,Number ,0,Actual ,65 +
West Coast Region,2019.08,935,P,Number ,0,Actual ,65 +
West Coast Region,2019.09,946,P,Number ,0,Actual ,65 +
West Coast Region,2019.1,972,P,Number ,0,Actual ,65 +
West Coast Region,2019.11,989,P,Number ,0,Actual ,65 +
West Coast Region,2019.12,1015,P,Number ,0,Actual ,65 +
West Coast Region,2020.01,948,P,Number ,0,Actual ,65 +
West Coast Region,2020.02,969,P,Number ,0,Actual ,65 +
West Coast Region,2020.03,1002,P,Number ,0,Actual ,65 +
West Coast Region,2020.04,943,P,Number ,0,Actual ,65 +
West Coast Region,2020.05,972,P,Number ,0,Actual ,65 +
West Coast Region,2020.06,964,P,Number ,0,Actual ,65 +
West Coast Region,2020.07,1176,P,Number ,0,Actual ,65 +
West Coast Region,2019.05,116,P,Number ,0,Actual ,Under 15
West Coast Region,2019.06,98,P,Number ,0,Actual ,Under 15
West Coast Region,2019.07,95,P,Number ,0,Actual ,Under 15
West Coast Region,2019.08,95,P,Number ,0,Actual ,Under 15
West Coast Region,2019.09,102,P,Number ,0,Actual ,Under 15
West Coast Region,2019.1,111,P,Number ,0,Actual ,Under 15
West Coast Region,2019.11,107,P,Number ,0,Actual ,Under 15
West Coast Region,2019.12,113,P,Number ,0,Actual ,Under 15
West Coast Region,2020.01,127,P,Number ,0,Actual ,Under 15
West Coast Region,2020.02,121,P,Number ,0,Actual ,Under 15
West Coast Region,2020.03,122,P,Number ,0,Actual ,Under 15
West Coast Region,2020.04,109,P,Number ,0,Actual ,Under 15
West Coast Region,2020.05,109,P,Number ,0,Actual ,Under 15
West Coast Region,2020.06,100,P,Number ,0,Actual ,Under 15
West Coast Region,2020.07,102,P,Number ,0,Actual ,Under 15
